path_in_zip,kind,bytes,sha256,parsed
results/cronusvla_simplerenv_bridge/temporal_fusion_conservative_adaptive/widowx_spoon_on_towel/summary.json,summary.json,914,759049a297f9b3ef28c957d3780316cc50d9bf43c68734e6ab47ea930d73c294,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_conservative_adaptive/widowx_stack_cube/episodes.jsonl,episodes.jsonl,10589,dfdad41e2cbc37774aa6170249d7845958769307bd1345a88a310af96ecbad09,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_conservative_adaptive/widowx_stack_cube/summary.json,summary.json,905,1ce2e3b98cf0824ed1bff1dec36be622733e41bf9d24686baed2411fba8af401,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_carrot_on_plate/episodes.jsonl,episodes.jsonl,10837,1f64deb19cdff2832212caf7de134b988c6fb4bd5e428dc50aa6fcd4109144d7,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_carrot_on_plate/summary.json,summary.json,894,d52348b40ace72c40cbf7fbc776637ebe90660cd4cb79ae5df6a5dfacbd5ac3f,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_put_eggplant_in_basket/episodes.jsonl,episodes.jsonl,11180,48fbbe9ab698d2428b762fe91617d3474a37164421e79693ae3d4424072df3f1,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_put_eggplant_in_basket/summary.json,summary.json,909,e2a761c8941938e18762f4ba92f8b7aad70748136c560bc150245ae13792a8c8,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_spoon_on_towel/episodes.jsonl,episodes.jsonl,10779,7f798cdd52641072ac1ddf7d0e9fdb9379c14a050788c5f3689907de0748bdf3,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_spoon_on_towel/summary.json,summary.json,893,47d26ae47cb3f5a7564f9fa56b29336700c743d471c9300008629e84e54dc808,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_stack_cube/episodes.jsonl,episodes.jsonl,10587,86df9e60b381d6a8d0c57e516da3b58fcea331e06632a2df58ba7910722acbad,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_stack_cube/summary.json,summary.json,884,5a585079151c8b739eb3df1b0b258367d1960edbe4b31eef081bdc8e94b81953,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_carrot_on_plate/episodes.jsonl,episodes.jsonl,10832,60fa5c516a6705870bea4aa37d6f653c52b566f5a1f1da396cbb7f6e7bf0903e,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_carrot_on_plate/summary.json,summary.json,882,7a508103d891bad4c58421f01689bd962282d06d4442479ca695a1dfef9ccbe1,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_put_eggplant_in_basket/episodes.jsonl,episodes.jsonl,11174,11ba7e7049cddd76eba5aa46fce937f2e2bfefc28c7ed1667acd25b4145d0604,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_put_eggplant_in_basket/summary.json,summary.json,897,97435cf2d0b8672ebdbefc3bd506dc61c1a515adbaf3f990931e26dff8ad1233,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_spoon_on_towel/episodes.jsonl,episodes.jsonl,10775,23113df9e89648508ce9271fd7f8e9b72b46f1ad46e1e79bda06f9f05ce5a601,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_spoon_on_towel/summary.json,summary.json,881,a48202331dc11083a225a386676df406f09865345d297fd291d75acd1ca1c726,"status=completed,episodes=50"
results/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_stack_cube/episodes.jsonl,episodes.jsonl,10592,520abe815b9c2d1633095f8153a6de7ec1b5cf7823f2b524f438cb6dfab5c95b,records=50
results/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_stack_cube/summary.json,summary.json,872,61e6072393eb396eff881984f499488563b67891e1e924168701e67117211e1c,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10873,7da11c0268c58121978b7674038cf6e51e2c32e04d84487c0406dc0ef1cd456a,records=50
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_close_drawer/summary.json,summary.json,1031,f8b93dc1d174a210a87bc8f93a1f1e2707cc4bbc58f0dc4a86a0e10b3ac62c7f,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_move_near/episodes.jsonl,episodes.jsonl,10708,f610f1c136f4b05895223dda194eaf4a625b786c9b2b170f9aa964d350c63bbe,records=50
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_move_near/summary.json,summary.json,1025,5751f7f091938fc9c430021823a17795911180803a7652ff7e3aef2ec4a250b6,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10812,819cbd52bec683712153f29a4aae3219d836d830c171af0048e5da1fdc99bf6c,records=50
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_open_drawer/summary.json,summary.json,1029,0cd359e983e87a45216170f6ccdb7547610f50b5816426d3fbfab999a861775e,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10906,0a261b6b00b0495f6fa059986f80b54709168539dfb124ef9db6e8e64fcf761d,records=50
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_pick_coke_can/summary.json,summary.json,1033,8bb9466f1c8e1eaaffaaff2b02a756554a288d4e6c5769ac425de272e61a4c67,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11879,885ec6936e899ff5c70990806bb6680a1a43ad7bc3af25028ffe35a7db77c378,records=50
results/cronusvla_simplerenv_fractal/action_repeat2/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,1070,496d63dba3cc7a4f952749fedb9b88fe784fa103d1d68cfb0cf3e88873e8d960,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10875,455ff991ec260b737df166147af76c859c0e18cd2a8cd3e2c93f79686c58bcdd,records=50
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_close_drawer/summary.json,summary.json,1031,1d5fa9e737be34ae6604b9804dd45cac94270d41e9a700302031534984a8a7a5,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_move_near/episodes.jsonl,episodes.jsonl,10689,98d65e807404af69dc58201dd05f6c437d2adb788382877408734e8ac05383a7,records=50
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_move_near/summary.json,summary.json,1025,5a31213b5ca312b26873ba7332af1e8663b4e285ad21e9b943685a7e571708a0,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10836,ed9467e588fbad6a80924f61a12cb6419aab763472e17573d98761f1452c1dc9,records=50
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_open_drawer/summary.json,summary.json,1028,1e3c2926be09c8292e7c8c9d0c7f57215114df816739a5dc14cd263a7bd133dc,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10890,70c588b5c414ec3f3f1695a92ba13f131e7c03ebc364a98153b21d84c4b60d60,records=50
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_pick_coke_can/summary.json,summary.json,1033,fc5950c287e4ff1c0279b2d5c83c866cc607bb2b8ed61a9a3a24032b110042b7,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11894,417d1641676133c52e2fa94d231f32636edad963f59391cb7d6f37c127046b2c,records=50
results/cronusvla_simplerenv_fractal/action_repeat4/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,1070,4bbd3eb2d22e009c0cb270884bff18e60e9d5418d7c5e411a19abd61ff51d681,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10842,63e45e9e28708417a1e864264c88802bebccc0dad900aba8b31d87fb63ab82da,records=50
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_close_drawer/summary.json,summary.json,2133,cde779a13f994ad3d5c8b6e2bf09d98c789df66d783252bc21cd35348b665193,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_move_near/episodes.jsonl,episodes.jsonl,10664,03981800fdb68eaad540edf635f9f6966ecb0efc3970a043c36f032db5bec40a,records=50
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_move_near/summary.json,summary.json,2127,91d9bccded50f8980f0b1f5266064320d019a83398313368cc4a161c0705084d,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10799,71e4a2ccef0f66bd71dc5307a88cf4bdf47cbb6f5b1a1cf7eb22741e1e9ff64b,records=50
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_open_drawer/summary.json,summary.json,2131,8280d24380c2a61a7ea8ef26bb70d0c6bf61a36f66e515c52c7484754ea45fb2,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10867,32f7f50ee9561f7fdd337e4470311aae8e31390ae27387817a6937a406113eda,records=50
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_pick_coke_can/summary.json,summary.json,2135,e635d8a6cd7a6e709444d98148eb196d843c33c50f85c79690c0d0f5fa9fe8a3,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11879,a17eab5d94422a416dff0f40783b9bf2b0a983ea6db8335e1d26279892d82995,records=50
results/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,2172,35aa09c4ac49e41ca42e0a983944adb83be03cd54c996abd8bfa913010d773b9,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10858,db4dc0a081a11f614da02ca9353e317519410bb2b6764835b644702e47192589,records=50
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_close_drawer/summary.json,summary.json,2142,d958e2727a9bf35a3638de4f5f1943f133168cf8c5fa365d1c9e3d26beb36690,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_move_near/episodes.jsonl,episodes.jsonl,10658,49f74f2e83a1414a5ed7119ecd1fb174756cf1bc7f1cef8e6607bd5bea404c65,records=50
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_move_near/summary.json,summary.json,2136,aca1d72f155094635fd06df64983a4fdab61fecb2eaa707ea5d912192d19c407,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10806,74245d24fa683c82cb1c843d23d2a29af29474ce2c2f269731a8d6133bd4ed60,records=50
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_open_drawer/summary.json,summary.json,2140,6f9877c9415c95a3e588b9f2b10c8b94f7fe10fffc6716f0c4562622381ade66,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10865,62cf0e61c442ecbc59a106a56f4cd1858885aae2224a14a5b217b0431bc2529f,records=50
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_pick_coke_can/summary.json,summary.json,2144,8937cb1cb3ca98daccd836b0bef27b5e1e035b335fdcfeb8cc4e9b49db0b72fc,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11878,a702791663dc4647c062ec51f712ee9f4d5ec072ff3228a937fc87d9add3f109,records=50
results/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,2181,8327fd1bca48b5d09ef8798447fe6800513569e90c50d78354d3343cef733940,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10849,ff79b14fdb10bed95ae08c402cba18fb2bd712cf78e185884ac46834974447df,records=50
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_close_drawer/summary.json,summary.json,2160,85ee98947e1d246cd3aea6c22b051bfcd950176e2f3505c0c7a586bf72e9d3c5,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_move_near/episodes.jsonl,episodes.jsonl,10669,5bd4fac7aab6c9a087b94fe7245b8dace9055538d24a373d39c34bbb49090602,records=50
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_move_near/summary.json,summary.json,2154,d957dfff4692eb6d7c89ef7e9d8af92bf8cb7b1d114a1d4d40dadec6f8d72174,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10809,ef18824c052c7a7fcee261567c305814945e9fb578710f7c4c59a9a9e04eb977,records=50
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_open_drawer/summary.json,summary.json,2158,b810fac4a9ca265f407b9d0958fea8e435d641b984d1de88e2e509c9b92f42e0,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10860,a0ce604d70a2c9622b349e3f7605d78593355cb47824d847720ec0b3daf5afdd,records=50
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_pick_coke_can/summary.json,summary.json,2162,93cbb47b844269d132702111ac6723ae050cee4bfff6bd91d3d4abedc0c7bdc0,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11878,2fa004c76c266f3dcedd7d0965a766c78de27835fd19d53cefb4553aecffed82,records=50
results/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,2199,a2e2a40f1966b636e9c2a95439f3e058fe7642eda51f2d7b3c5e34bb0fe4160f,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10831,2ebea5fd89c83c647c341d30444e8eababafe419bc3575169fe58f9f57fa7f0e,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_close_drawer/summary.json,summary.json,1059,087758dc2693ab8f3cc2177160fa216636c82984fecbfec1a53d9002344ce4ab,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_move_near/episodes.jsonl,episodes.jsonl,10661,dc26e19fd89522f8e03a93a17efd8bfad5ab2997342f1e20518e3cf9faaa68c3,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_move_near/summary.json,summary.json,1053,f50deb917132ce55fd305ac98d9c091bdc59fd2ed60409707d0f68c614e60369,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10813,51c8c612794914f49cad7758d5bf334777650ed368e41433006719e95c02abe2,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_open_drawer/summary.json,summary.json,1057,1ac76a06a718d745a8b4d2021d587a8ef0bd32e14e5f162de79a94b7da2de2f6,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10867,6a9e3ae0041bb21d0a3b88745346831dfaf679a2c3d0d8fc07b958a3a31a706a,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_pick_coke_can/summary.json,summary.json,1061,234513140b04b7e0b3a50d81d1df7db93ea1473f99f1d4acc4fcd398837bb21c,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11876,6f0569abca3471308487f66e015c6b4965bc5a8c45ce733edc3e537e9aa3a77e,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,1098,082f625053cb166312609640023c60174abdeec460cca1908ac976ec6646b9c1,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10827,8b490ba3ff9f30f9392f97e7aeee85c310bbad06c31517ff88c1281f1df494f9,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_close_drawer/summary.json,summary.json,1059,71d028fb104af27b5696c5161b98b29b32d064e5d0b36ac0de7a50287bee59d8,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_move_near/episodes.jsonl,episodes.jsonl,10654,9f96dbb535d8d3d5f4c774bebafbd55049e7808c1439d93a5b31b2653f6790ac,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_move_near/summary.json,summary.json,1053,f2e23464ce692a7ad6ae5fa698f1632d27048837b20f0b8dc961a647c22f1219,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10812,c456aba57b83b915a8664d638f9ae01ac88b045b194ce49b23cbd77de5c92e9a,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_open_drawer/summary.json,summary.json,1057,db30dc4a4a35e7c4fd5ceaf75efc9c2261c2d5e01b2cef73b8f696e0cc35df59,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10861,db134ae246ed19cd79cbf65b5dffb9e70723a513c7890dca29643223a513df40,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_pick_coke_can/summary.json,summary.json,1061,0644ceddc1c102d6ad43675c723cd1a9d7eeb7b4bde44d82543896a8e84bdb41,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11880,8df9589bdca9cfc1b94cf5fe831bcc0cf348a439f8f827da0c8bf569ea0705e2,records=50
results/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,1098,0da92452065027a04da02dd94cc9348994b241b3bd8060221fd3f3067aa8ecdc,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10861,572e89755dd415fcd0bab95835938aff992f6f43b700e0d199d7a04568b4807d,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_close_drawer/summary.json,summary.json,1074,af2b2126ca7b15af681c7cf6e362547bf9f1704aca0f43b0d6c601ff25a53a92,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_move_near/episodes.jsonl,episodes.jsonl,10658,4d83ef4e726d712d4714b3f78b265a074c00e97c559283b85ea9fc2a6082b2c8,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_move_near/summary.json,summary.json,1068,c190956b3d5e698970cc059e8f1b3ee15f70fae47befb2108633c92215c33bf7,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10799,d5dbe6565b80bc4192f21a245505c0caf9288d794cd661d5b62989bd5586b93a,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_open_drawer/summary.json,summary.json,1072,9aafb6ce293a788f12ef5e584443ed4b4f209df180a39e9e1785278d63958bff,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10861,c59123832aae9acb52d14328c6994c9f2c6d2cd123b08958d5f123fa3b1ac969,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_pick_coke_can/summary.json,summary.json,1076,dd16e4ce07f5633eba7b2697bdcbc033a6b7e8502769c00c16e3cbf8d798de85,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11877,91d758bc2c8cd4b1eeb3446261362b848f534b96e498efacde97a97c4229c6a8,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,1113,21231f04c0024bd213af5d089150420898966dc8dc8afa1a97edd3453672b2ce,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10863,05a75149b16e990ec7594be86a95c6a73da02b78f8586343f8b47bfaae59b353,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_close_drawer/summary.json,summary.json,1069,58d09d80519841cccc0d1ae5a57262f57401d0762fd1a72c01f9d441958dc371,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_move_near/episodes.jsonl,episodes.jsonl,10664,a756e3db46238b83281963a675ebfd182ad8ea5d12e7584ad87ac8b4174f5413,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_move_near/summary.json,summary.json,1063,03a41c7bca743575349442248ac3ae2a319a2ae83d4d9fe60bddef391f15b70c,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10805,24569df91030050c526676b364ee67932c23b822ccccc349eb78a923a134e2ad,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_open_drawer/summary.json,summary.json,1067,5f7c3be4dee8b0fb7fb3cc6eb9bba006505019d8ceb03ad79b5d41ed4fc3b7df,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10866,1f88b437702e7f162f9d0c8972c9fc265916ca1993829486496028eadd0e6735,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_pick_coke_can/summary.json,summary.json,1071,a31f3d627bb9d96b6fbab08da8f69bdcb1a7e642dcc5febdd9fbad89b0fa0948,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11880,bc3295ffb4a3e56e77c6034c01e6d0d1232e86d27def3cf4880b196bae25f776,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,1108,469882e43c93b1d467a5adbc560c11f9b012429e1036d255c65cc46dadfa8c19,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10846,739baff0a911ff2d9f51b7bd3d8f7c4cbfe65716abc2d5eaf93b121c68303318,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_close_drawer/summary.json,summary.json,1063,286a3f0b8b128f710506c210d94f3e5203b037bb9cca19c2a6536cbfa3b48956,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_move_near/episodes.jsonl,episodes.jsonl,10659,be9f1346a7a20d1f2c651209a0397506ec0aa4621a44f2c441608e64c41f6df7,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_move_near/summary.json,summary.json,1057,27e9ba31294614bc41a30cd34f1a9edb3b8ed469e5ab6e67393dea0d1355ed38,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10809,6a41815b5c3194292fde2544f0ca0606a4bc29f9fd68c0b11b96979cf9f4e5f5,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_open_drawer/summary.json,summary.json,1061,49122aafa29b5a7869019a8828e29180147c0ff1c74c524b344897f950ad84e7,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10863,903732bb8f2289f575eb9b1b2a52a5d2dc03a6ba7657b9e333c6c46addd92706,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_pick_coke_can/summary.json,summary.json,1065,e48ca50d6a9e620a67c2ec4412220dd9b955bc3a5ae5768a0323990aa675ab86,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11881,f13f8eaa05ede3fb2cc334d98a581084a7410a007f700869bf62fd38b869c0da,records=50
results/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_place_apple_in_closed_top_drawer/summary.json,summary.json,1102,ffd3d6881fa9565225aaabc7708bf63b31d3b897dffb62b442a4d24131a876e2,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/original/google_robot_close_drawer/episodes.jsonl,episodes.jsonl,10851,38f56f8a476c9c8cb07709476a5801133ad52de07bb07215144d151cc1298077,records=50
results/cronusvla_simplerenv_fractal/original/google_robot_close_drawer/summary.json,summary.json,1003,b34a56034c76781edee540c0bcc38f8c1033ef53aec1727529a3d4e4d192c29b,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/original/google_robot_move_near/episodes.jsonl,episodes.jsonl,10657,354875ef60e11fa21f8dc7ccb59c2f5f43063d44f241bbb0fec3eead7d07204f,records=50
results/cronusvla_simplerenv_fractal/original/google_robot_move_near/summary.json,summary.json,997,3bbb109bc0e0be57a3d3a8a0032ab520a131efdaf6d960fbe448181920bf2b95,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/original/google_robot_open_drawer/episodes.jsonl,episodes.jsonl,10800,aec4a1cc8a90d07c7e6256fb18d4b144b12e8bce71488dc2fe62382e699c12cb,records=50
results/cronusvla_simplerenv_fractal/original/google_robot_open_drawer/summary.json,summary.json,1001,171621b61bf57c7b68488f8baff47bca0dc336ac17813658a44624cce4ae0f52,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/original/google_robot_pick_coke_can/episodes.jsonl,episodes.jsonl,10866,a1fc0b52d8466d48d777a54066d9f9c0a11f9d5e9a7728b1f3a498ff985f5861,records=50
results/cronusvla_simplerenv_fractal/original/google_robot_pick_coke_can/summary.json,summary.json,1005,cc7928d06bddd64d9c5d0a6da820a143dfcc0e479681c1c48b6c895ffceb3f66,"status=completed,episodes=50"
results/cronusvla_simplerenv_fractal/original/google_robot_place_apple_in_closed_top_drawer/episodes.jsonl,episodes.jsonl,11882,02fca507209378063d735929e0bccc9f33dbd703404578bde842624a5513d07d,records=50
